,parentesco1,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone,Target_new
1132,1,2,130000.0,0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,9,0,7.5,1,2.0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,81,4,81,0,4.0,0.0,56.25,4,0,15,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
1133,1,1,50000.0,0,3,0,1,1,0.0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,6,0,6.0,2,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,36,1,36,0,0.25,0.0,36.0,4,0,6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1134,1,3,0.0,0,4,0,1,1,0.0,0,1,1,1,1,2,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,11,0,11.0,2,1.5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,121,9,121,1,2.25,0.25,121.0,4,0,25,1,1,3,3,3,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1
1135,1,3,0.0,0,4,0,1,0,0.0,0,1,1,0,2,2,0,3,3,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,3,0.5,0,3,1.0,3,1.6666666,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,9,9,0,0,2.7777777,0.25,1.0,1,0,3,3,3,3,3,3,0,0,0,0,0,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0
1136,1,3,0.0,0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,0,6,0,10.333333,3,1.0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,36,9,36,0,1.0,0.0,106.77776999999999,4,0,31,0,1,3,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1
1137,1,2,0.0,0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,2,8,6,0,6.0,3,1.6666666,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,36,4,36,0,2.7777777,64.0,36.0,4,0,12,0,2,2,2,2,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1
1138,1,4,60000.0,0,5,0,1,1,0.0,0,2,2,0,2,2,0,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,4,0.33333334,6,0,9.0,3,1.3333334,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,36,16,36,1,1.7777778999999998,0.11111112,81.0,3,0,35,0,3,4,4,4,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,0
1139,1,3,240000.0,0,8,0,1,1,0.0,1,1,2,0,1,1,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,21,0,19.0,4,0.75,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,441,9,441,1,0.5625,0.25,361.0,4,3,38,1,1,1,2,3,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1
1140,1,1,0.0,0,8,0,1,1,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,8,0,9,9.0,4,0.25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,81,1,0,0,0.0625,64.0,81.0,4,0,9,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1141,1,5,0.0,0,4,0,1,1,0.0,0,3,3,0,2,2,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4,0,5,0.25,6,0,6.75,4,1.25,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,36,25,36,1,1.5625,0.0625,45.5625,4,0,33,0,5,5,5,5,0,1,0,0,0,2,3,2,0,0,2,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,1
1142,1,3,0.0,0,4,0,1,1,0.0,1,1,2,0,1,1,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,3,2,6,0,11.0,2,1.5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,9,36,1,2.25,4.0,121.0,4,0,22,1,2,2,3,3,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1
1143,1,5,0.0,0,6,0,1,1,0.0,0,2,2,0,3,3,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,2,5,4,9,0,7.0,5,1.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,81,25,81,4,1.0,16.0,49.0,3,0,34,0,5,5,5,5,1,0,0,0,0,1,2,3,0,0,2,0,1,0,2,1,1,1,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,5,0
1144,1,2,0.0,0,6,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,6,0,10.0,3,0.66666669,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,4,36,0,0.44444448,0.0,100.0,4,2,20,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
1145,1,3,51596.3696221474,0,2,0,1,1,0.0,0,1,1,0,2,2,0,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,3,2,0,6,6.0,1,3.0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,36,9,0,4,9.0,4.0,36.0,3,0,23,0,2,3,3,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0
1146,1,4,51596.3696221474,0,5,0,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,4,1,2,0,4.0,2,2.0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,4,16,4,4,4.0,1.0,16.0,1,0,8,3,4,4,4,4,0,0,0,0,0,1,2,2,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,0
1147,1,4,0.0,0,6,0,1,1,0.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,4,0,3,0,7.0,3,1.3333334,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,9,16,9,0,1.7777778999999998,0.0,49.0,4,0,28,1,3,4,4,4,0,0,0,0,0,0,3,1,0,0,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,1
1148,1,3,0.0,0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,3,0.5,0,6,12.5,3,1.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,36,9,0,1,1.0,0.25,156.25,4,0,25,0,2,3,3,3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1
1149,1,1,0.0,0,6,0,1,1,2.0,0,1,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,15,0,15.0,4,1.5,1,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,225,1,225,0,2.25,64.0,225.0,4,1,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1150,1,3,0.0,0,5,0,1,1,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,0,15,0,14.333332999999998,3,1.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,225,9,225,0,1.0,0.0,205.44444,4,0,43,0,0,2,3,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,1
1151,1,2,0.0,0,6,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,0,12,14.5,3,0.66666669,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,144,4,0,0,0.44444448,0.0,210.25,4,2,29,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1
1152,1,3,0.0,0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,2,3,2,0,0,2.6666667,3,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9,0,0,1.0,4.0,7.111111599999999,2,0,8,2,3,3,3,3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0
1153,1,5,205000.0,0,3,0,1,1,0.0,0,2,2,1,2,3,1,4,5,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,0,5,0.66666669,11,0,5.3333335,2,2.5,0,0,1,0,0,0,1,5,1,0,0,0,0,0,1,0,121,25,121,4,6.25,0.44444448,28.444446999999997,4,0,23,2,4,5,5,5,0,0,0,0,0,0,2,3,1,0,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,5,1
1154,1,2,280000.0,0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,17,0,15.5,3,0.66666669,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,289,4,289,0,0.44444448,0.0,240.25,4,2,31,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1
1155,1,4,0.0,0,5,0,1,1,0.0,0,2,2,1,1,2,1,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,1,15,0,20.0,3,1.3333334,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,225,16,225,4,1.7777778999999998,1.0,400.0,4,0,42,1,1,2,4,4,0,0,0,0,0,0,2,2,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4,1
1156,1,5,120000.0,0,7,0,1,1,0.0,1,1,2,1,2,3,2,3,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,0,5,0.66666669,0,13,11.666667,4,1.25,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,169,25,0,4,1.5625,0.44444448,136.11111,4,0,35,2,3,5,5,5,0,0,0,0,0,0,2,3,2,0,0,1,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,5,1
1157,1,2,0.0,0,5,0,1,1,1.0,0,1,1,1,0,1,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,15,0,15.0,3,0.66666669,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,225,4,225,1,0.44444448,1.0,225.0,4,2,15,1,1,1,2,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1158,1,2,200000.0,0,6,0,1,1,0.0,1,0,1,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,0,6,6.0,3,0.66666669,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,36,4,0,1,0.44444448,1.0,36.0,4,0,6,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1159,1,1,400000.0,0,3,0,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,16,16.0,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,256,1,0,0,0.25,0.0,256.0,4,1,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1160,1,2,500000.0,0,6,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,17,0,17.0,1,2.0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,289,4,289,0,4.0,0.0,289.0,4,2,34,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
1161,1,1,570540.0,0,4,0,1,1,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,15,0,15.0,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,225,1,225,0,0.25,0.0,225.0,4,1,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1162,1,5,456432.0,0,6,0,1,1,0.0,1,2,3,1,1,2,2,3,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,5,1.5,15,0,20.5,3,1.6666666,0,1,0,0,0,1,1,8,1,0,0,0,0,0,1,0,225,25,225,9,2.7777777,2.25,420.25,4,5,41,2,2,3,5,5,0,0,0,0,0,0,3,2,2,0,2,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,5,1
1163,1,6,0.0,0,8,0,1,1,0.0,0,2,2,0,4,4,0,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,5,0,6,0.2,6,0,11.2,5,1.2,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,36,36,36,1,1.4400001,0.040000003,125.43999,4,0,56,0,3,6,6,6,0,0,0,0,0,0,2,4,0,0,2,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,6,1
1164,1,5,100000.0,0,7,0,1,1,0.0,0,2,2,0,3,3,0,5,5,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,0,5,0.25,0,11,11.75,5,1.0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,121,25,0,1,1.0,0.0625,138.0625,4,5,47,0,2,5,5,5,0,0,0,0,0,0,2,3,0,0,2,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,5,1
1165,1,5,180000.0,0,4,0,1,1,1.0,0,1,1,1,3,4,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,4,1,5,0.66666669,0,0,2.75,2,2.5,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,25,0,1,6.25,0.44444448,7.5625,2,5,11,4,4,5,5,5,0,0,0,0,0,2,1,4,1,0,0,0,2,0,2,1,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5,0
1166,1,5,130000.0,0,5,0,1,1,0.0,0,2,2,0,3,3,0,5,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3,0,5,0.66666669,7,0,9.666667,3,1.6666666,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,49,25,49,4,2.7777777,0.44444448,93.44445,4,0,47,0,2,5,5,5,0,0,0,0,0,0,2,3,0,2,0,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,1
1167,1,2,40000.0,0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2,1,6,0,17.0,2,1.0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,36,1,1.0,1.0,289.0,4,0,17,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
1168,1,3,120000.0,0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,0,0,8,9.0,3,1.0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,64,9,0,0,1.0,0.0,81.0,4,0,27,0,2,3,3,3,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
1169,1,2,0.0,0,2,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,2,1,3,0,7.0,1,2.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,9,4,9,0,4.0,1.0,49.0,2,0,14,1,1,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
1170,1,6,570540.0,0,10,0,1,1,3.0,1,2,3,1,2,3,2,4,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,2,0,6,2,17,0,17.0,3,2.0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,289,36,289,16,4.0,4.0,289.0,4,6,48,2,4,4,6,6,0,0,0,0,0,0,3,3,2,0,2,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,6,1
1171,1,5,51596.3696221474,0,6,0,1,1,0.0,2,0,2,1,2,3,3,2,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,2,0,5,1.5,0,11,9.5,4,1.25,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,121,25,0,9,1.5625,2.25,90.25,3,0,25,3,4,5,5,5,0,0,0,0,0,0,2,3,2,0,0,0,2,0,1,1,0,1,0,0,3,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,5,0
